Date,Open,High,Low,Close,Volume
2022-09-26,113.8989,113.9478,113.8483,113.8944,1193479
2022-09-27,113.8944,117.2626,113.7478,117.0820,1687486
2022-09-28,117.0820,119.7216,116.8378,119.1652,1251390
2022-09-29,119.1652,122.4703,118.8897,121.9888,1353164
2022-09-30,121.9888,122.0872,120.6345,120.8175,1306452
2022-10-03,120.8175,120.9626,120.3356,120.3575,1100904
2022-10-04,120.3575,120.8041,119.5924,120.0399,1478814
2022-10-05,120.0399,120.4089,119.8234,119.9833,1197902
2022-10-06,119.9833,121.0517,119.7767,120.7751,1303172
2022-10-07,120.7751,121.4875,118.8291,119.5788,1546920
2022-10-10,119.5788,122.8386,119.4574,122.5656,1179981
2022-10-11,122.5656,122.6082,121.4608,121.4728,1201082
2022-10-12,121.4728,122.3153,117.8484,118.6587,1008214
2022-10-13,118.6587,119.8920,118.5614,119.7212,1062652
2022-10-14,119.7212,120.0173,119.5766,119.6406,1007219
2022-10-17,119.6406,120.5056,119.6264,120.1973,1014352
2022-10-18,120.1973,121.5553,120.0460,121.1688,1294974
2022-10-19,121.1688,122.2730,120.9902,122.1379,1070875
2022-10-20,122.1379,123.8844,122.0800,123.3099,1192817
2022-10-21,123.3099,124.0424,122.9740,123.9664,1221223
2022-10-24,123.9664,124.2162,123.4709,123.9145,1305457
2022-10-25,123.9145,125.2169,123.8740,124.7585,1105664
2022-10-26,124.7585,125.1396,124.6698,124.6922,1099658
2022-10-27,124.6922,125.6116,124.2839,125.2963,1502558
2022-10-28,125.2963,125.2992,124.7706,125.1316,1182527
2022-10-31,125.1316,126.2691,124.8545,126.0547,1521186
2022-11-01,126.0547,126.2222,125.2007,125.5500,1291962
2022-11-02,125.5500,127.5029,125.1225,127.4894,1120719
2022-11-03,127.4894,129.7858,127.1784,129.3630,1549147
2022-11-04,129.3630,129.9148,127.9423,128.4147,1339406
2022-11-07,128.4147,131.7540,127.9831,131.4536,1099811
2022-11-08,131.4536,131.4941,129.5610,129.6384,1014256
2022-11-09,129.6384,130.8883,129.5637,130.8315,1127234
2022-11-10,130.8315,131.6519,130.6578,130.9279,1025382
2022-11-11,130.9279,131.1734,130.1794,130.7065,1045003
2022-11-14,130.7065,130.9271,129.0757,129.1286,1133639
2022-11-15,129.1286,131.3809,128.9381,130.9246,1043049
2022-11-16,130.9246,130.9432,129.1540,129.1906,1150415
2022-11-17,129.1906,129.3081,127.9550,128.5975,1325103
2022-11-18,128.5975,130.3244,128.5925,129.9184,1179714
2022-11-21,129.9184,132.5493,129.6068,131.7226,1201648
2022-11-22,131.7226,133.2759,130.9768,132.8645,1435595
2022-11-23,132.8645,133.5733,132.8427,133.2151,1270533
2022-11-24,133.2151,133.6589,128.9522,129.2391,1624313
2022-11-25,129.2391,131.2417,128.7973,130.5446,1119562
2022-11-28,130.5446,134.4744,130.5427,134.2285,1314186
2022-11-29,134.2285,134.5124,133.1596,133.3083,1021859
2022-11-30,133.3083,133.5019,131.4791,131.6937,1021451
2022-12-01,131.6937,134.6477,131.1775,134.5154,1163993
2022-12-02,134.5154,136.6381,134.4355,135.8496,1052607
2022-12-05,135.8496,136.0984,135.0122,135.1531,1215951
2022-12-06,135.1531,135.3948,131.5311,131.7483,1157291
2022-12-07,131.7483,131.8020,129.8844,130.1908,1075055
2022-12-08,130.1908,130.7210,129.1472,129.5269,1276551
2022-12-09,129.5269,131.5695,129.4766,131.4405,1334004
2022-12-12,131.4405,131.4876,130.5258,130.6740,1111818
2022-12-13,130.6740,131.0595,130.2759,130.3455,1217607
2022-12-14,130.3455,132.3979,130.0587,132.1365,1347929
2022-12-15,132.1365,132.3818,129.9924,130.1780,1450237
2022-12-16,130.1780,130.2978,128.0561,128.3851,1219691
2022-12-19,128.3851,128.6515,127.9806,128.0624,1353872
2022-12-20,128.0624,128.4040,126.3046,126.6579,1020861
2022-12-21,126.6579,127.7027,126.2438,127.4873,1121573
2022-12-22,127.4873,128.5927,126.4250,126.6093,1495015
2022-12-23,126.6093,127.1372,126.3269,127.0182,1233718
2022-12-26,127.0182,128.6708,126.4406,128.5257,1180383
2022-12-27,128.5257,129.6601,127.9146,129.4842,1124299
2022-12-28,129.4842,130.6790,129.1345,130.3863,1359934
2022-12-29,130.3863,130.8948,128.0379,128.2389,1326675
2022-12-30,128.2389,128.8717,128.1359,128.1625,1340052
2023-01-02,128.1625,129.3847,127.9900,128.7926,1079933
2023-01-03,128.7926,129.0209,128.7421,128.9948,1396400
2023-01-04,128.9948,129.0080,124.8336,125.1851,1136349
2023-01-05,125.1851,126.6783,124.8985,125.9283,1183032
2023-01-06,125.9283,126.0517,124.3878,124.4402,1246209
2023-01-09,124.4402,124.7416,122.8337,123.0772,1175522
2023-01-10,123.0772,124.5453,122.6771,123.8417,1000919
2023-01-11,123.8417,124.7416,123.5436,124.4505,1310269
2023-01-12,124.4505,124.5290,123.7040,123.9925,1127628
2023-01-13,123.9925,126.2745,123.7494,125.6753,1051965
2023-01-16,125.6753,126.0447,122.7273,122.8419,1006279
2023-01-17,122.8419,123.0134,120.8117,121.3622,1248177
2023-01-18,121.3622,121.6740,116.0838,116.5031,1039613
2023-01-19,116.5031,116.8220,115.7544,116.0474,1314335
2023-01-20,116.0474,116.7286,113.9609,114.1472,1327804
2023-01-23,114.1472,115.5181,113.7901,115.3229,1224620
2023-01-24,115.3229,115.6425,112.5137,112.8952,1076704
2023-01-25,112.8952,113.0692,110.9279,111.2339,1006698
2023-01-26,111.2339,111.3494,108.7986,108.9352,1230610
2023-01-27,108.9352,111.5584,108.7775,111.4739,1011476
2023-01-30,111.4739,113.5094,111.0373,113.1897,1824693
2023-01-31,113.1897,114.6014,113.0338,114.3696,1206544
2023-02-01,114.3696,114.3993,112.7669,112.8483,1176180
2023-02-02,112.8483,113.1840,111.0406,111.6852,1761840
2023-02-03,111.6852,111.7597,111.0168,111.5169,1278993
2023-02-06,111.5169,111.9972,110.6090,110.8924,1006284
2023-02-07,110.8924,112.3269,110.7840,111.9535,1172822
2023-02-08,111.9535,111.9592,110.3014,110.3494,1430632
2023-02-09,110.3494,110.5719,105.7903,106.0826,1139236
2023-02-10,106.0826,106.8356,106.0736,106.7064,1142221
2023-02-13,106.7064,107.5433,106.1165,107.4274,1078665
2023-02-14,107.4274,107.8082,105.7078,105.7543,1018096
2023-02-15,105.7543,106.2621,105.6905,105.9837,1273795
2023-02-16,105.9837,106.7759,105.4256,106.5557,1379828
2023-02-17,106.5557,106.7021,105.3180,105.6154,1091796
2023-02-20,105.6154,108.4721,104.9185,108.2420,1377241
2023-02-21,108.2420,108.4093,106.6610,106.6614,1089974
2023-02-22,106.6614,109.3240,106.3901,109.0534,1589725
2023-02-23,109.0534,109.8460,108.3897,109.5899,1457281
2023-02-24,109.5899,109.6124,106.4931,106.5072,1297888
2023-02-27,106.5072,106.7288,106.1778,106.4144,1570358
2023-02-28,106.4144,106.4699,104.2588,104.2668,1185023
2023-03-01,104.2668,104.4230,103.5908,103.8449,1044215
2023-03-02,103.8449,103.9029,103.0597,103.3589,1062322
2023-03-03,103.3589,103.4241,102.6543,103.0675,1392315
2023-03-06,103.0675,103.2539,102.5094,102.6002,1228475
2023-03-07,102.6002,102.7906,102.4559,102.7087,1235369
2023-03-08,102.7087,104.2770,102.5047,103.8723,1130741
2023-03-09,103.8723,104.4289,103.3166,104.2880,1199033
2023-03-10,104.2880,104.7953,103.9862,104.6214,1383360
2023-03-13,104.6214,105.1744,102.2659,102.4625,1711213
2023-03-14,102.4625,102.4692,101.5106,101.6651,1046552
2023-03-15,101.6651,101.8933,101.1631,101.4904,1235464
2023-03-16,101.4904,101.6593,100.7918,100.9546,1130382
2023-03-17,100.9546,101.5799,100.5771,101.4679,1030680
2023-03-20,101.4679,101.9868,100.9483,101.2816,1290811
2023-03-21,101.2816,101.3897,100.3127,100.4111,1081155
2023-03-22,100.4111,102.0712,100.2194,101.5381,1398987
2023-03-23,101.5381,103.0912,101.3068,102.8405,1270196
2023-03-24,102.8405,102.9495,102.7073,102.7903,1199234
2023-03-27,102.7903,104.6120,102.7270,104.2582,1298619
2023-03-28,104.2582,106.4736,103.7977,106.1757,1400596
2023-03-29,106.1757,107.1456,105.7034,106.9550,1083626
2023-03-30,106.9550,107.2107,106.0255,106.4250,1229786
2023-03-31,106.4250,106.6541,106.0382,106.2077,1229473
2023-04-03,106.2077,106.3538,105.2122,105.7370,1438831
2023-04-04,105.7370,106.2354,105.5336,105.6212,1021552
2023-04-05,105.6212,106.3293,105.5197,106.1493,1277522
2023-04-06,106.1493,107.3743,106.0199,107.3065,1144197
2023-04-07,107.3065,108.6459,107.2551,108.2887,1224999
2023-04-10,108.2887,108.4848,106.5700,106.5783,1010749
2023-04-11,106.5783,108.2717,106.5568,107.7886,1086596
2023-04-12,107.7886,109.3123,107.5571,108.9577,1065842
2023-04-13,108.9577,111.2122,108.7780,110.8335,1644542
2023-04-14,110.8335,111.0618,110.7202,110.9205,1282134
2023-04-17,110.9205,111.5963,110.8924,110.9710,1127752
2023-04-18,110.9710,112.5059,110.5087,112.3887,1195384
2023-04-19,112.3887,113.0218,112.0407,112.2972,1237435
2023-04-20,112.2972,114.5495,111.9339,114.3717,1156343
2023-04-21,114.3717,115.1897,114.3641,115.1110,1089422
2023-04-24,115.1110,115.7088,114.4428,114.4732,1376291
2023-04-25,114.4732,116.5986,114.2227,116.5035,1061973
2023-04-26,116.5035,117.9507,116.3043,117.8295,1106057
2023-04-27,117.8295,118.0073,117.4989,117.6393,1430691
2023-04-28,117.6393,118.0757,117.2581,117.8135,1031415
2023-05-01,117.8135,119.2557,117.5893,119.1252,1593787
2023-05-02,119.1252,120.7448,118.7959,120.3831,1477169
2023-05-03,120.3831,120.5655,117.9137,118.1691,1388548
2023-05-04,118.1691,118.3981,116.9190,116.9861,1562944
2023-05-05,116.9861,118.1493,116.8335,117.9566,1156796
2023-05-08,117.9566,119.2320,117.7770,119.1246,1441050
2023-05-09,119.1246,119.1807,118.3778,118.5582,1301113
2023-05-10,118.5582,118.7219,118.0444,118.0915,1019292
2023-05-11,118.0915,120.5996,117.6050,120.5698,1240037
2023-05-12,120.5698,122.5897,120.2449,122.5310,1219529
2023-05-15,122.5310,122.6268,121.7123,121.7578,1010356
2023-05-16,121.7578,123.9677,121.1640,123.7093,1504818
2023-05-17,123.7093,123.9405,123.1554,123.1605,1163857
2023-05-18,123.1605,125.9117,122.9952,125.7990,1212711
2023-05-19,125.7990,127.2474,125.3108,126.7489,1565490
2023-05-22,126.7489,128.7519,126.4458,128.1647,1432351
2023-05-23,128.1647,128.3823,127.6590,127.8125,1234581
2023-05-24,127.8125,128.1694,126.1166,126.6048,1414404
2023-05-25,126.6048,126.8456,126.1169,126.7355,1172140
2023-05-26,126.7355,128.3939,125.9777,127.8508,1405312
2023-05-29,127.8508,127.8667,125.9849,126.1603,1211580
2023-05-30,126.1603,126.2358,125.6359,125.7215,1165901
2023-05-31,125.7215,126.0702,122.0457,122.1342,1045743
2023-06-01,122.1342,122.2226,121.3442,121.3488,1022151
2023-06-02,121.3488,123.6144,121.2607,123.0038,1307370
2023-06-05,123.0038,123.5352,122.2688,122.6520,1028782
2023-06-06,122.6520,122.9876,121.5718,121.9159,1484937
2023-06-07,121.9159,122.8637,121.8038,122.7385,1311315
2023-06-08,122.7385,122.8706,121.5345,121.5862,1119116
2023-06-09,121.5862,121.9488,120.1800,120.9611,1117743
2023-06-12,120.9611,124.4463,120.4709,123.6946,1099144
2023-06-13,123.6946,124.1109,123.4678,123.9896,1368075
2023-06-14,123.9896,124.4526,123.1200,123.5258,1100349
2023-06-15,123.5258,123.7755,122.4501,122.8747,1519642
2023-06-16,122.8747,123.9587,122.7008,123.9169,1294461
2023-06-19,123.9169,126.1950,123.5768,125.9117,1284919
2023-06-20,125.9117,126.1445,124.0709,124.4152,1119387
2023-06-21,124.4152,125.3828,124.0527,125.2269,1241038
2023-06-22,125.2269,128.1217,125.2232,127.6275,1133985
2023-06-23,127.6275,127.6835,126.1082,126.5897,1025666
2023-06-26,126.5897,127.4738,126.2442,126.9824,1234669
2023-06-27,126.9824,127.0646,126.4311,126.5553,1064022
2023-06-28,126.5553,126.8363,123.3119,123.8709,1148403
2023-06-29,123.8709,124.1852,123.2776,124.0018,1028145
2023-06-30,124.0018,126.7957,123.8244,126.3685,1115453
2023-07-03,126.3685,128.4986,126.3364,128.3755,1160726
2023-07-04,128.3755,128.6962,128.3449,128.5651,1288568
2023-07-05,128.5651,130.7994,128.4904,130.7493,1246578
2023-07-06,130.7493,131.1479,130.0003,130.4173,1269208
2023-07-07,130.4173,132.2948,129.7298,131.9282,1300672
2023-07-10,131.9282,133.9073,131.5631,133.3315,1427795
2023-07-11,133.3315,134.0090,131.9040,132.1788,1202020
2023-07-12,132.1788,133.1400,131.9551,131.9760,1088073
2023-07-13,131.9760,132.0861,130.8277,131.5057,1163333
2023-07-14,131.5057,134.9669,131.3687,134.3685,1205056
2023-07-17,134.3685,135.5045,134.0886,135.0914,1336699
2023-07-18,135.0914,135.5069,134.5317,135.4521,1344541
2023-07-19,135.4521,136.8588,135.2979,136.3811,1442960
2023-07-20,136.3811,136.5365,135.4631,135.8222,1263114
2023-07-21,135.8222,136.5099,134.7719,134.8358,1015823
2023-07-24,134.8358,135.0293,133.6174,134.4368,1006797
2023-07-25,134.4368,134.7828,134.1293,134.6797,1504653
2023-07-26,134.6797,135.0442,133.8637,134.0971,1026722
2023-07-27,134.0971,135.4486,133.7112,135.1136,1295047
2023-07-28,135.1136,136.6843,134.9332,136.5164,1621388
2023-07-31,136.5164,136.5814,136.0245,136.2114,1248564
2023-08-01,136.2114,136.3192,133.9477,134.2344,1181523
2023-08-02,134.2344,136.4984,134.1932,136.4781,1052809
2023-08-03,136.4781,136.7810,131.8024,132.0158,1047381
2023-08-04,132.0158,132.2937,131.4523,131.5202,1349433
2023-08-07,131.5202,132.0306,130.4964,131.4703,1132391
2023-08-08,131.4703,131.9968,130.8417,131.9916,1191485
2023-08-09,131.9916,134.5115,131.6150,134.0130,1315949
2023-08-10,134.0130,134.2610,133.0422,133.2703,1584715
2023-08-11,133.2703,135.8702,133.0444,135.6388,1480279
2023-08-14,135.6388,136.1230,135.3702,135.6197,1209279
2023-08-15,135.6197,135.7499,133.8199,134.1589,1100877
2023-08-16,134.1589,135.2359,131.7708,132.1475,1033350
2023-08-17,132.1475,132.5914,132.0225,132.3013,1131490
2023-08-18,132.3013,135.6960,131.8888,135.6586,1094572
2023-08-21,135.6586,135.8032,134.4443,134.5172,1097029
2023-08-22,134.5172,134.8459,134.1100,134.1845,1375711
2023-08-23,134.1845,135.7991,133.7157,135.6569,1188562
2023-08-24,135.6569,136.7883,134.6032,136.6643,1430056
2023-08-25,136.6643,137.2179,134.2871,135.0213,1263131
2023-08-28,135.0213,137.0354,134.7590,136.8402,1142774
2023-08-29,136.8402,137.0216,136.6744,136.9329,1203663
2023-08-30,136.9329,137.2095,136.4952,136.7167,1118349
2023-08-31,136.7167,137.2103,134.0736,134.2328,1159231
2023-09-01,134.2328,135.2622,133.7908,133.9223,1072316
2023-09-04,133.9223,136.0044,133.8043,135.2334,1136681
2023-09-05,135.2334,136.5760,134.8222,136.1071,1302342
2023-09-06,136.1071,137.3512,135.7921,137.2188,1442135
2023-09-07,137.2188,137.5566,136.1752,136.3355,1245689
2023-09-08,136.3355,138.1895,135.7849,138.0383,1118613
2023-09-11,138.0383,138.4553,136.9126,137.1717,1133379
2023-09-12,137.1717,137.1873,136.5439,137.0163,1174897
2023-09-13,137.0163,137.6951,136.5187,137.6841,1316051
2023-09-14,137.6841,137.8449,137.3181,137.4453,1138363
2023-09-15,137.4453,137.8106,137.2759,137.6325,1289613
2023-09-18,137.6325,137.7649,135.0609,135.6211,1148720
2023-09-19,135.6211,135.8384,134.5447,134.5621,1231308
2023-09-20,134.5621,135.2274,133.9568,134.0130,1254629
2023-09-21,134.0130,135.8506,133.7023,134.7490,1070276
2023-09-22,134.7490,134.8894,131.0660,131.1018,1029795
2023-09-25,131.1018,131.1889,128.8992,128.9548,1281393
2023-09-26,128.9548,130.1934,128.9478,130.1750,1130113
2023-09-27,130.1750,131.1448,129.7465,131.1079,1130721
2023-09-28,131.1079,131.1927,129.9317,130.2782,1105783
2023-09-29,130.2782,131.1600,130.2104,130.9619,1674707
2023-10-02,130.9619,131.3487,130.9105,131.2673,1220155
2023-10-03,131.2673,133.2793,131.0300,133.2272,1208006
2023-10-04,133.2272,134.3133,132.8405,133.8896,1580188
2023-10-05,133.8896,136.4656,133.3594,136.0497,1172671
2023-10-06,136.0497,136.5213,133.0415,133.5215,1142305
2023-10-09,133.5215,134.0032,130.1092,130.6270,1142864
2023-10-10,130.6270,131.2208,130.5947,130.9255,1319016
2023-10-11,130.9255,131.4174,130.8931,131.1540,1429701
2023-10-12,131.1540,132.3610,129.6441,129.7494,1380965
2023-10-13,129.7494,132.2391,129.5403,131.5833,1173217
2023-10-16,131.5833,132.4522,131.5113,131.7171,1263635
2023-10-17,131.7171,131.7925,128.2391,128.5473,1386260
2023-10-18,128.5473,128.7911,126.5759,127.2706,1296645
2023-10-19,127.2706,128.9389,126.8461,128.1668,1401377
2023-10-20,128.1668,129.0948,127.3479,128.9091,1734294
2023-10-23,128.9091,128.9930,128.1092,128.9109,1523665
2023-10-24,128.9109,132.5153,128.5424,132.4635,1397563
2023-10-25,132.4635,133.5030,132.3927,133.3630,1118999
2023-10-26,133.3630,134.1209,131.3992,131.5704,1606355
2023-10-27,131.5704,132.0949,131.5029,132.0818,1529245
2023-10-30,132.0818,132.1841,131.7366,132.0240,1006541
2023-10-31,132.0240,132.1028,130.2572,131.4551,1114739
2023-11-01,131.4551,132.1952,129.9231,130.2515,1238137
2023-11-02,130.2515,131.7625,129.9950,131.4482,1411567
2023-11-03,131.4482,133.6326,131.2557,133.1087,1000670
2023-11-06,133.1087,133.4807,131.7654,132.0859,1136016
2023-11-07,132.0859,134.1174,131.6089,133.0971,1325891
2023-11-08,133.0971,133.3439,133.0462,133.0601,1112895
2023-11-09,133.0601,135.1443,132.6335,135.0149,1208815
2023-11-10,135.0149,135.0598,134.7460,134.9692,1403993
2023-11-13,134.9692,135.1086,132.7082,133.1240,1793213
2023-11-14,133.1240,135.4885,132.8421,135.0303,1155309
2023-11-15,135.0303,135.5597,131.0895,131.3846,1192843
2023-11-16,131.3846,131.5019,130.7113,130.7516,1000318
2023-11-17,130.7516,131.3131,128.0764,128.0919,1412023
2023-11-20,128.0919,128.2911,127.3193,127.3798,1141327
2023-11-21,127.3798,129.5333,127.2775,128.9684,1051974
2023-11-22,128.9684,129.2902,128.3059,128.6013,1300899
2023-11-23,128.6013,129.5448,126.4318,127.0631,1002910
2023-11-24,127.0631,128.6390,126.0299,128.2730,1532622
2023-11-27,128.2730,129.1289,128.2572,128.5878,1292501
